"","week","posteam","receiver","position","games","targets","rec","yards","TD","air_yards","fumbles","fpts","team_targets","team_air_yards","target_share","air_yards_share","WOPR"
"427",3,"DAL","B.Bell","TE",1,1,0,0,0,-1,0,0,56,428,0.0178571428571429,-0.00233644859813084,0.0251502002670227
"428",3,"DAL","C.Lamb","WR",1,7,5,65,0,65,0,6.5,56,428,0.125,0.151869158878505,0.293808411214953
"429",3,"DAL","C.Wilson","WR",1,7,5,107,2,67,0,22.7,56,428,0.125,0.156542056074766,0.297079439252336
"430",3,"DAL","D.Schultz","TE",1,6,4,48,0,51,0,4.8,56,428,0.107142857142857,0.119158878504673,0.244125500667557
"431",3,"DAL","M.Gallup","WR",1,9,6,138,1,140,0,19.8,56,428,0.160714285714286,0.327102803738318,0.470043391188251
"432",3,"DAL","N.Brown","WR",1,2,1,9,0,29,0,0.9,56,428,0.0357142857142857,0.0677570093457944,0.101001335113485
"433",3,"DEN","D.Spencer","WR",1,1,1,7,0,7,0,0.7,38,257,0.0263157894736842,0.0272373540856031,0.0585398320704485
"434",3,"DEN","J.Butt","TE",1,1,1,5,0,4,0,0.5,38,257,0.0263157894736842,0.0155642023346304,0.0503686258447676
"435",3,"DEN","J.Jeudy","WR",1,9,5,55,0,82,0,5.5,38,257,0.236842105263158,0.319066147859922,0.578609461396682
"436",3,"DEN","K.Hamler","WR",1,5,3,30,0,45,0,3,38,257,0.131578947368421,0.175097276264591,0.319936514437846
"437",3,"DEN","N.Fant","TE",1,10,5,46,0,76,0,4.6,38,257,0.263157894736842,0.295719844357977,0.601740733155847
"438",3,"DEN","T.Patrick","WR",1,4,4,43,1,35,0,10.3,38,257,0.105263157894737,0.136186770428016,0.253225476141716
"439",3,"DET","D.Amendola","WR",1,4,1,18,0,37,0,1.8,31,220,0.129032258064516,0.168181818181818,0.311275659824047
"440",3,"DET","J.Agnew","WR",1,2,2,20,0,-5,0,2,31,220,0.0645161290322581,-0.0227272727272727,0.0808651026392962
"441",3,"DET","J.James","TE",1,4,3,28,1,15,0,8.8,31,220,0.129032258064516,0.0681818181818182,0.241275659824047
"442",3,"DET","K.Golladay","WR",1,7,6,57,1,76,0,11.7,31,220,0.225806451612903,0.345454545454545,0.580527859237537
"443",3,"DET","M.Jones","WR",1,3,3,51,0,35,0,5.1,31,220,0.0967741935483871,0.159090909090909,0.256524926686217
"444",3,"DET","T.Hockenson","TE",1,7,4,53,0,67,0,5.3,31,220,0.225806451612903,0.304545454545455,0.551891495601173
"445",3,"GB","A.Lazard","WR",1,8,6,146,1,106,0,20.6,30,288,0.266666666666667,0.368055555555556,0.657638888888889
"446",3,"GB","D.Shepherd","WR",1,1,0,0,0,33,0,0,30,288,0.0333333333333333,0.114583333333333,0.130208333333333
"447",3,"GB","J.Sternberger","TE",1,3,3,36,0,18,0,3.6,30,288,0.1,0.0625,0.19375
"448",3,"GB","M.Lewis","TE",1,2,1,18,1,16,0,7.8,30,288,0.0666666666666667,0.0555555555555556,0.138888888888889
"449",3,"GB","M.Valdes-Scantling","WR",1,4,1,5,0,98,0,0.5,30,288,0.133333333333333,0.340277777777778,0.438194444444444
"450",3,"GB","R.Tonyan","TE",1,5,5,50,1,12,0,11,30,288,0.166666666666667,0.0416666666666667,0.279166666666667
"451",3,"HOU","B.Cooks","WR",1,5,3,23,0,48,0,2.3,27,291,0.185185185185185,0.164948453608247,0.393241695303551
"452",3,"HOU","D.Fells","TE",1,2,0,0,0,16,0,0,27,291,0.0740740740740741,0.0549828178694158,0.149599083619702
"453",3,"HOU","J.Akins","TE",1,3,2,28,0,18,0,2.8,27,291,0.111111111111111,0.0618556701030928,0.209965635738832
"454",3,"HOU","K.Stills","WR",1,4,3,35,0,61,0,3.5,27,291,0.148148148148148,0.209621993127148,0.368957617411226
"455",3,"HOU","R.Cobb","WR",1,4,4,95,1,71,0,15.5,27,291,0.148148148148148,0.243986254295533,0.393012600229095
"456",3,"HOU","W.Fuller","WR",1,5,4,54,1,59,0,11.4,27,291,0.185185185185185,0.202749140893471,0.419702176403207
"457",3,"IND","A.Dulin","WR",1,1,0,0,0,1,0,0,25,143,0.04,0.00699300699300699,0.0648951048951049
"458",3,"IND","D.Fountain","WR",1,2,2,23,0,23,0,2.3,25,143,0.08,0.160839160839161,0.232587412587413
"459",3,"IND","M.Alie-Cox","TE",1,3,3,50,1,21,0,11,25,143,0.12,0.146853146853147,0.282797202797203
"460",3,"IND","M.Pittman","WR",1,4,3,26,0,6,0,2.6,25,143,0.16,0.041958041958042,0.269370629370629
"461",3,"IND","N.Togiai","TE",1,1,0,0,0,3,0,0,25,143,0.04,0.020979020979021,0.0746853146853147
"462",3,"IND","T.Hilton","WR",1,3,3,52,0,37,0,5.2,25,143,0.12,0.258741258741259,0.361118881118881
"463",3,"IND","Z.Pascal","WR",1,4,2,34,0,58,0,3.4,25,143,0.16,0.405594405594406,0.523916083916084
"464",3,"JAX","C.Conley","WR",1,8,3,34,0,160,0,3.4,42,313,0.19047619047619,0.511182108626198,0.643541761752624
"465",3,"JAX","C.Johnson","WR",1,2,1,3,0,8,0,0.3,42,313,0.0476190476190476,0.0255591054313099,0.0893199452304884
"466",3,"JAX","D.Westbrook","WR",1,1,1,4,0,4,0,0.4,42,313,0.0238095238095238,0.012779552715655,0.0446599726152442
"467",3,"JAX","J.O'Shaughnessy","TE",1,4,3,29,0,23,0,2.9,42,313,0.0952380952380952,0.073482428115016,0.194294842537654
"468",3,"JAX","K.Cole Sr.","WR",1,6,4,43,0,39,0,4.3,42,313,0.142857142857143,0.124600638977636,0.301506161570059
"469",3,"JAX","L.Shenault Jr.","WR",1,6,5,33,0,36,0,3.3,42,313,0.142857142857143,0.115015974440895,0.29479689639434
"470",3,"JAX","T.Eifert","TE",1,3,2,11,0,18,0,1.1,42,313,0.0714285714285714,0.0575079872204473,0.14739844819717
"471",3,"KC","D.Robinson","WR",1,1,0,0,0,20,0,0,41,242,0.024390243902439,0.0826446280991736,0.09443660552308
"472",3,"KC","M.Hardman","WR",1,6,4,81,1,22,0,14.1,41,242,0.146341463414634,0.0909090909090909,0.283148558758315
"473",3,"KC","N.Keizer","TE",1,1,0,0,0,8,0,0,41,242,0.024390243902439,0.0330578512396694,0.0597258617214271
"474",3,"KC","S.Watkins","WR",1,8,7,62,0,56,0,6.2,41,242,0.195121951219512,0.231404958677686,0.454666397903648
"475",3,"KC","T.Hill","WR",1,6,5,77,1,90,0,13.7,41,242,0.146341463414634,0.371900826446281,0.479842773634348
"476",3,"KC","T.Kelce","TE",1,7,6,87,0,44,0,8.7,41,242,0.170731707317073,0.181818181818182,0.383370288248337
"477",3,"LA","C.Kupp","WR",1,10,9,107,1,72,0,16.7,31,197,0.32258064516129,0.365482233502538,0.739708531193712
"478",3,"LA","G.Everett","TE",1,2,2,34,0,21,0,3.4,31,197,0.0645161290322581,0.106598984771574,0.171393482888489
"479",3,"LA","J.Reynolds","WR",1,5,4,60,0,67,0,6,31,197,0.161290322580645,0.34010152284264,0.480006549860815
"480",3,"LA","R.Woods","WR",1,6,5,74,1,16,1,11.4,31,197,0.193548387096774,0.0812182741116751,0.347175372523334
"481",3,"LA","T.Higbee","TE",1,2,2,40,0,21,0,4,31,197,0.0645161290322581,0.106598984771574,0.171393482888489
"482",3,"LA","V.Jefferson","WR",1,1,0,0,0,10,0,0,31,197,0.032258064516129,0.050761421319797,0.0839200916980514
"483",3,"LAC","H.Henry","TE",1,7,5,50,0,48,0,5,48,296,0.145833333333333,0.162162162162162,0.332263513513514
"484",3,"LAC","J.Guyton","WR",1,3,2,23,0,60,0,2.3,48,296,0.0625,0.202702702702703,0.235641891891892
"485",3,"LAC","K.Allen","WR",1,19,13,132,1,157,1,17.2,48,296,0.395833333333333,0.530405405405405,0.965033783783784
"486",3,"LAC","K.Hill Jr.","WR",1,4,1,15,0,28,0,1.5,48,296,0.0833333333333333,0.0945945945945946,0.191216216216216
"487",3,"LAC","M.Williams","WR",1,1,1,17,0,15,0,1.7,48,296,0.0208333333333333,0.0506756756756757,0.066722972972973
"488",3,"LAC","V.Green","TE",1,1,0,0,0,22,0,0,48,296,0.0208333333333333,0.0743243243243243,0.083277027027027
"489",3,"LV","B.Edwards","WR",1,3,2,48,0,33,0,4.8,32,247,0.09375,0.133603238866397,0.234147267206478
"490",3,"LV","D.Waller","TE",1,4,2,9,0,29,0,0.9,32,247,0.125,0.117408906882591,0.269686234817814
"491",3,"LV","F.Moreau","TE",1,2,2,25,1,21,0,8.5,32,247,0.0625,0.0850202429149798,0.153264170040486
"492",3,"LV","H.Renfrow","WR",1,9,6,84,1,112,0,14.4,32,247,0.28125,0.453441295546559,0.739283906882591
"493",3,"LV","N.Agholor","WR",1,3,2,32,0,33,0,3.2,32,247,0.09375,0.133603238866397,0.234147267206478
"494",3,"LV","Z.Jones","WR",1,3,3,32,0,14,0,3.2,32,247,0.09375,0.0566801619433198,0.180301113360324
"495",3,"MIA","D.Parker","WR",1,5,5,69,0,59,0,6.9,20,144,0.25,0.409722222222222,0.661805555555556
"496",3,"MIA","D.Smythe","TE",1,1,1,7,0,2,0,0.7,20,144,0.05,0.0138888888888889,0.0847222222222222
"497",3,"MIA","I.Ford","WR",1,2,2,14,0,13,0,1.4,20,144,0.1,0.0902777777777778,0.213194444444444
"498",3,"MIA","J.Grant","WR",1,1,1,19,0,14,0,1.9,20,144,0.05,0.0972222222222222,0.143055555555556
"499",3,"MIA","M.Gesicki","TE",1,3,1,15,1,44,0,7.5,20,144,0.15,0.305555555555556,0.438888888888889
"500",3,"MIA","P.Williams","WR",1,2,2,7,1,7,0,6.7,20,144,0.1,0.0486111111111111,0.184027777777778
"501",3,"MIN","A.Thielen","WR",1,5,3,29,1,89,0,8.9,25,225,0.2,0.395555555555556,0.576888888888889
"502",3,"MIN","C.Beebe","WR",1,1,1,7,0,5,0,0.7,25,225,0.04,0.0222222222222222,0.0755555555555556
"503",3,"MIN","J.Jefferson","WR",1,9,7,175,1,128,0,23.5,25,225,0.36,0.568888888888889,0.938222222222222
"504",3,"MIN","K.Rudolph","TE",1,3,2,11,1,6,0,7.1,25,225,0.12,0.0266666666666667,0.198666666666667
"505",3,"NE","D.Byrd","WR",1,3,3,27,0,10,0,2.7,28,129,0.107142857142857,0.0775193798449612,0.214977851605759
"506",3,"NE","J.Edelman","WR",1,6,2,23,0,72,0,2.3,28,129,0.214285714285714,0.558139534883721,0.712126245847176
"507",3,"NE","N.Harry","WR",1,4,2,34,0,39,0,3.4,28,129,0.142857142857143,0.302325581395349,0.425913621262458
"508",3,"NE","R.Izzo","TE",1,1,0,0,0,5,0,0,28,129,0.0357142857142857,0.0387596899224806,0.080703211517165
"509",3,"NO","A.Trautman","TE",1,2,2,17,0,14,0,1.7,35,152,0.0571428571428571,0.0921052631578947,0.150187969924812
"510",3,"NO","D.Harris","WR",1,3,2,5,0,13,0,0.5,35,152,0.0857142857142857,0.0855263157894737,0.18843984962406
"511",3,"NO","E.Sanders","WR",1,5,4,56,1,61,0,11.6,35,152,0.142857142857143,0.401315789473684,0.495206766917293
"512",3,"NO","J.Cook","TE",1,3,2,21,0,31,0,2.1,35,152,0.0857142857142857,0.203947368421053,0.271334586466165
"513",3,"NO","T.Smith","WR",1,6,4,42,0,40,0,4.2,35,152,0.171428571428571,0.263157894736842,0.441353383458647
"514",3,"NYG","C.Board","WR",1,2,1,9,0,55,0,0.9,31,272,0.0645161290322581,0.202205882352941,0.238318311195446
"515",3,"NYG","D.Ratley","WR",1,2,1,29,0,28,0,2.9,31,272,0.0645161290322581,0.102941176470588,0.168833017077799
"516",3,"NYG","D.Slayton","WR",1,7,3,53,0,92,1,3.3,31,272,0.225806451612903,0.338235294117647,0.575474383301708
"517",3,"NYG","E.Engram","TE",1,5,3,22,0,32,0,2.2,31,272,0.161290322580645,0.117647058823529,0.324288425047438
"518",3,"NYG","G.Tate","WR",1,7,5,36,0,42,0,3.6,31,272,0.225806451612903,0.154411764705882,0.446797912713472
"519",3,"NYG","K.Smith","TE",1,2,1,13,0,8,0,1.3,31,272,0.0645161290322581,0.0294117647058824,0.117362428842505
"520",3,"NYJ","B.Berrios","WR",1,4,4,64,1,43,0,12.4,26,171,0.153846153846154,0.251461988304094,0.406792622582096
"521",3,"NYJ","C.Herndon","TE",1,5,3,21,0,24,0,2.1,26,171,0.192307692307692,0.140350877192982,0.386707152496626
"522",3,"NYJ","C.Hogan","WR",1,3,0,0,1,62,0,6,26,171,0.115384615384615,0.362573099415205,0.426878092667566
"523",3,"NYJ","L.Cager","WR",1,4,2,35,1,36,0,9.5,26,171,0.153846153846154,0.210526315789474,0.378137651821862
"524",3,"NYJ","R.Griffin","TE",1,2,0,0,0,24,0,0,26,171,0.0769230769230769,0.140350877192982,0.213630229419703
"525",3,"PHI","D.Burnett","WR",1,4,3,19,0,15,0,1.9,44,326,0.0909090909090909,0.0460122699386503,0.168572225320692
"526",3,"PHI","D.Goedert","TE",1,1,1,7,0,1,0,0.7,44,326,0.0227272727272727,0.00306748466257669,0.0362381483547128
"527",3,"PHI","D.Jackson","WR",1,4,2,11,0,64,0,1.1,44,326,0.0909090909090909,0.196319018404908,0.273786949247072
"528",3,"PHI","G.Ward","WR",1,11,8,72,1,60,0,13.2,44,326,0.25,0.184049079754601,0.503834355828221
"529",3,"PHI","J.Hightower","WR",1,3,2,19,0,25,0,1.9,44,326,0.0681818181818182,0.0766871165644172,0.155953708867819
"530",3,"PHI","R.Rodgers","TE",1,2,2,15,0,3,0,1.5,44,326,0.0454545454545455,0.00920245398773006,0.0746235359732292
"531",3,"PHI","Z.Ertz","TE",1,10,7,70,0,111,0,7,44,326,0.227272727272727,0.340490797546012,0.579252649191299
"532",3,"PIT","C.Claypool","WR",1,4,1,24,0,59,0,2.4,35,322,0.114285714285714,0.183229813664596,0.299689440993789
"533",3,"PIT","D.Johnson","WR",1,2,0,0,0,69,0,0,35,322,0.0571428571428571,0.214285714285714,0.235714285714286
"534",3,"PIT","E.Ebron","TE",1,7,5,52,1,58,0,11.2,35,322,0.2,0.180124223602484,0.426086956521739
"535",3,"PIT","J.Smith-Schuster","WR",1,5,4,43,1,43,0,10.3,35,322,0.142857142857143,0.133540372670807,0.307763975155279
"536",3,"PIT","J.Washington","WR",1,7,5,36,0,68,0,3.6,35,322,0.2,0.211180124223602,0.447826086956522
"537",3,"PIT","V.McDonald","TE",1,3,3,35,0,9,0,3.5,35,322,0.0857142857142857,0.0279503105590062,0.148136645962733
"538",3,"SEA","D.Metcalf","WR",1,8,4,110,1,170,1,15,38,371,0.210526315789474,0.45822102425876,0.636544190665343
"539",3,"SEA","D.Moore","WR",1,1,1,2,0,-3,0,0.2,38,371,0.0263157894736842,-0.00808625336927224,0.0338133068520357
"540",3,"SEA","F.Swain","WR",1,1,1,13,0,4,0,1.3,38,371,0.0263157894736842,0.0107816711590297,0.0470208540218471
"541",3,"SEA","G.Olsen","TE",1,6,5,61,0,53,0,6.1,38,371,0.157894736842105,0.142857142857143,0.336842105263158
"542",3,"SEA","J.Hollister","TE",1,2,1,1,1,21,0,6.1,38,371,0.0526315789473684,0.0566037735849057,0.118570009930487
"543",3,"SEA","T.Lockett","WR",1,13,9,100,3,129,0,28,38,371,0.342105263157895,0.347708894878706,0.756554121151936
"544",3,"SEA","W.Dissly","TE",1,2,2,5,0,3,0,0.5,38,371,0.0526315789473684,0.00808625336927224,0.0846077457795432
